"id","name","french_name","norm_name","norm_french_name","country_code","postal_code","zone1","zone2","lat","lng","note","url_unique"
"67547","Fachas",,"fachas",,"ES","15685","0","0","42.99775","-8.49526","0","-1"
"67548","Facira",,"facira",,"ES","15610","0","0","43.44001","-8.13306","0","-1"
"67549","Fadeiro",,"fadeiro",,"ES","15339","0","0","43.25104","-8.18066","0","-1"
"67550","Fadibón",,"fadibon",,"ES","15299","0","0","42.94605","-9.15907","0","-1"
"67551","Faeira",,"faeira",,"ES","15325","0","0","43.40148","-7.93291","0","-1"
"67552","Fafia",,"fafia",,"ES","15861","0","0","43.04414","-8.66348","0","-1"
"67553","Fafián",,"fafian",,"ES","15692","0","0","43.01141","-8.45178","0","-1"
"67554","Faguelo",,"faguelo",,"ES","15569","0","0","43.37662","-8.01720","0","-1"
"67555","Failde",,"failde",,"ES","15861","0","0","43.04414","-8.66348","0","-1"
"67556","Fajardo",,"fajardo",,"ES","15594","0","0","43.49201","-8.21626","0","-1"
"67557","Fajo",,"fajo",,"ES","15386","0","0","43.19390","-8.11691","0","-1"
"67558","Fajon",,"fajon",,"ES","15873","0","0","43.11854","-8.52530","0","-1"
"67559","Falcon",,"falcon",,"ES","15316","0","0","43.36073","-8.31400","0","-1"
"67560","Falea",,"falea",,"ES","15339","0","0","43.25104","-8.18066","0","-1"
"67561","Falgorosa",,"falgorosa",,"ES","15317","0","0","43.20832","-8.40101","0","-1"
"67562","Fallanza",,"fallanza",,"ES","15317","0","0","43.20832","-8.40101","0","-1"
"67563","Falmega",,"falmega",,"ES","15688","0","0","43.13435","-8.41452","0","-1"
"67564","Famelga",,"famelga",,"ES","15880","0","0","42.88268","-8.93476","0","-1"
"67565","Fampousa",,"fampousa",,"ES","15863","0","0","42.95482","-8.77171","0","-1"
"67566","Fao",,"fao",,"ES","15822","0","0","43.02509","-8.41951","0","-1"
"67567","Faquiolde",,"faquiolde",,"ES","15807","0","0","43.13841","-8.36973","0","-1"
"67568","Faramillans",,"faramillans",,"ES","15689","0","0","43.11355","-8.44185","0","-1"
"67569","Fariñas",,"farinas",,"ES","15841","0","0","43.04145","-8.81226","0","-1"
"67570","Farla",,"farla",,"ES","15816","0","0","43.09287","-7.99600","0","-1"
"67571","Faro",,"faro",,"ES","15171","0","0","43.31825","-8.31936","0","-1"
"67572","Faro de Touriñan",,"faro-de-tourinan",,"ES","15124","0","0","43.13490","-8.81131","0","-1"
"67573","Faro Prior",,"faro-prior",,"ES","15594","0","0","43.28035","-8.39326","0","-1"
"67574","Farragoto",,"farragoto",,"ES","15814","0","0","43.09825","-8.24104","0","-1"
"67575","Farralpa",,"farralpa",,"ES","15151","0","0","43.07889","-8.76232","0","-1"
"67576","Farrapa",,"farrapa",,"ES","15838","0","0","42.95393","-8.85584","0","-1"
"67577","Farrapiña",,"farrapina",,"ES","15125","0","0","43.05371","-8.86717","0","-1"
"67578","Faxil",,"faxil",,"ES","15819","0","0","43.08081","-8.32328","0","-1"
"67579","Faxin",,"faxin",,"ES","15368","0","0","43.54085","-8.09378","0","-1"
"67580","Faxinde",,"faxinde",,"ES","15807","0","0","43.13841","-8.36973","0","-1"
"67581","Feal",,"feal",,"ES","15146","0","0","43.44160","-8.13549","0","-1"
"67582","Feans",,"feans",,"ES","15190","0","0","42.92308","-8.79773","0","-1"
"67583","Feás",,"feas",,"ES","15314","0","0","43.68777","-7.90874","0","-1"
"67584","Feas de Riba",,"feas-de-riba",,"ES","15681","0","0","43.10327","-8.26461","0","-1"
"67585","Fecellido",,"fecellido",,"ES","15339","0","0","43.25104","-8.18066","0","-1"
"67586","Fecha",,"fecha",,"ES","15870","0","0","43.03255","-8.52320","0","-1"
"67587","Fecha-San Xoan",,"fecha-san-xoan",,"ES","15898","0","0","42.97014","-8.58019","0","-1"
"67588","Feira",,"feira",,"ES","15317","0","0","43.72514","-7.74499","0","-1"
"67589","Feira do Dous",,"feira-do-dous",,"ES","15591","0","0","43.35180","-8.36331","0","-1"
"67590","Feira do Tres",,"feira-do-tres",,"ES","15635","0","0","43.21894","-8.36037","0","-1"
"67591","Feira Nova",,"feira-nova",,"ES","15108","0","0","43.26256","-8.77275","0","-1"
"67592","Feiranova",,"feiranova",,"ES","15357","0","0","43.27027","-8.24468","0","-1"
"67593","Feixe",,"feixe",,"ES","15105","0","0","43.16040","-8.49150","0","-1"
"67594","Feixomil",,"feixomil",,"ES","15689","0","0","43.11355","-8.44185","0","-1"
"67595","Felgosa",,"felgosa",,"ES","15563","0","0","43.13383","-8.40460","0","-1"
"67596","Felgueira",,"felgueira",,"ES","15339","0","0","43.39720","-7.99114","0","-1"
"67597","Felgueirao",,"felgueirao",,"ES","15369","0","0","43.30896","-8.39228","0","-1"
"67598","Felgueiras de Abaixo",,"felgueiras-de-abaixo",,"ES","15563","0","0","43.13383","-8.40460","0","-1"
"67599","Felgueiras de Arriba",,"felgueiras-de-arriba",,"ES","15563","0","0","43.13383","-8.40460","0","-1"
"67600","Fene",,"fene",,"ES","15500","0","0","43.47521","-8.16596","0","-1"
"67601","Fenosa Central Tambre",,"fenosa-central-tambre",,"ES","15286","0","0","42.98911","-8.66704","0","-1"
"67602","Feo",,"feo",,"ES","15339","0","0","43.25104","-8.18066","0","-1"
"67603","Ferbeda",,"ferbeda",,"ES","15109","0","0","43.11261","-8.54919","0","-1"
"67604","Fercoi",,"fercoi",,"ES","15530","0","0","43.24184","-8.33472","0","-1"
"67605","Fermandelo",,"fermandelo",,"ES","15391","0","0","43.14618","-8.40836","0","-1"
"67606","Fermelle",,"fermelle",,"ES","15146","0","0","43.23633","-8.61795","0","-1"
"67607","Fermil",,"fermil",,"ES","15553","0","0","43.64547","-8.09033","0","-1"
"67608","Fermosende",,"fermosende",,"ES","15500","0","0","43.38114","-8.22339","0","-1"
"67609","Fernande",,"fernande",,"ES","15578","0","0","42.95285","-8.64986","0","-1"
"67610","Fernelos",,"fernelos",,"ES","15807","0","0","43.13841","-8.36973","0","-1"
"67611","Feros",,"feros",,"ES","15883","0","0","43.50950","-7.80141","0","-1"
"67612","Feross",,"feross",,"ES","15326","0","0","43.36160","-8.06856","0","-1"
"67613","Ferradal",,"ferradal",,"ES","15105","0","0","42.95597","-8.26351","0","-1"
"67614","Ferradas",,"ferradas",,"ES","15339","0","0","42.93860","-8.99132","0","-1"
"67615","Ferrador",,"ferrador",,"ES","15388","0","0","43.22297","-8.19106","0","-1"
"67616","Ferradura",,"ferradura",,"ES","15145","0","0","43.16843","-8.45518","0","-1"
"67617","Ferrala",,"ferrala",,"ES","15179","0","0","43.34016","-8.33760","0","-1"
"67618","Ferras",,"ferras",,"ES","15318","0","0","43.07044","-8.24604","0","-1"
"67619","Ferrecha",,"ferrecha",,"ES","15561","0","0","43.28689","-8.31009","0","-1"
"67620","Ferreira",,"ferreira",,"ES","15145","0","0","43.15242","-8.77930","0","-1"
"67621","Ferreira-San Xoan de Moeche",,"ferreira-san-xoan-de-moeche",,"ES","15563","0","0","43.13383","-8.40460","0","-1"
"67622","Ferreiras",,"ferreiras",,"ES","15325","0","0","43.26180","-8.29396","0","-1"
"67623","Ferreiro",,"ferreiro",,"ES","15391","0","0","43.20336","-8.75071","0","-1"
"67624","Ferreiroas",,"ferreiroas",,"ES","15332","0","0","43.65689","-7.84572","0","-1"
"67625","Ferreiros",,"ferreiros",,"ES","15145","0","0","42.65694","-8.85714","0","-1"
"67626","Ferrería",,"ferreria",,"ES","15145","0","0","43.20079","-8.43854","0","-1"
"67627","Ferreria de Abaixo",,"ferreria-de-abaixo",,"ES","15563","0","0","43.19561","-8.46789","0","-1"
"67628","Ferreria de Arriba",,"ferreria-de-arriba",,"ES","15563","0","0","43.13383","-8.40460","0","-1"
"67629","Ferrerías",,"ferrerias",,"ES","15114","0","0","43.23262","-8.86631","0","-1"
"67630","Ferrio",,"ferrio",,"ES","15151","0","0","42.99595","-9.10777","0","-1"
"67631","Ferro",,"ferro",,"ES","15315","0","0","43.23810","-8.68515","0","-1"
"67632","Ferrol",,"ferrol",,"ES","15401","0","0","43.48151","-8.24591","0","-1"
"67633","Ferrulleira",,"ferrulleira",,"ES","15145","0","0","43.16843","-8.45518","0","-1"
"67634","Fervedoiro",,"fervedoiro",,"ES","15807","0","0","43.13841","-8.36973","0","-1"
"67635","Fervencedo",,"fervencedo",,"ES","15316","0","0","43.07204","-8.28768","0","-1"
"67636","Fervenza",,"fervenza",,"ES","15339","0","0","43.48550","-7.98944","0","-1"
"67637","Fervenzas",,"fervenzas",,"ES","15145","0","0","42.83909","-8.48621","0","-1"
"67638","Fetos",,"fetos",,"ES","15293","0","0","43.00925","-8.72546","0","-1"
"67639","Fialla",,"fialla",,"ES","15210","0","0","42.79228","-8.86417","0","-1"
"67640","Fiaños",,"fianos",,"ES","15391","0","0","43.14618","-8.40836","0","-1"
"67641","Fidalgo",,"fidalgo",,"ES","15911","0","0","42.93316","-8.58577","0","-1"
"67642","Fieira",,"fieira",,"ES","15145","0","0","43.16843","-8.45518","0","-1"
"67643","Fieiro",,"fieiro",,"ES","15218","0","0","42.90922","-9.10056","0","-1"
"67644","Fieital",,"fieital",,"ES","15109","0","0","43.12338","-8.11536","0","-1"
"67645","Fieiteira",,"fieiteira",,"ES","15318","0","0","43.38439","-8.34407","0","-1"
"67646","Fieitosa",,"fieitosa",,"ES","15188","0","0","43.25238","-8.42177","0","-1"
"67647","Figaredo",,"figaredo",,"ES","15121","0","0","43.66920","-8.05349","0","-1"
"67648","Figueira",,"figueira",,"ES","15188","0","0","42.75824","-8.90303","0","-1"
"67649","Figueira Traba",,"figueira-traba",,"ES","15391","0","0","42.78684","-8.88521","0","-1"
"67650","Figueiras",,"figueiras",,"ES","15108","0","0","42.95684","-8.01351","0","-1"
"67651","Figueiras de Abaixo",,"figueiras-de-abaixo",,"ES","15125","0","0","43.05371","-8.86717","0","-1"
"67652","Figueiras de Arriba",,"figueiras-de-arriba",,"ES","15125","0","0","43.05371","-8.86717","0","-1"
"67653","Figueiredo",,"figueiredo",,"ES","15881","0","0","43.05478","-8.40612","0","-1"
"67654","Figueirido",,"figueirido",,"ES","15608","0","0","43.39425","-8.14654","0","-1"
"67655","Figueiroa",,"figueiroa",,"ES","15110","0","0","43.27715","-8.86056","0","-1"
"67656","Figueiros",,"figueiros",,"ES","15282","0","0","43.14726","-8.47799","0","-1"
"67657","Figueredo",,"figueredo",,"ES","15391","0","0","43.29761","-8.80741","0","-1"
"67658","Figueredo de Abaixo",,"figueredo-de-abaixo",,"ES","15391","0","0","43.29761","-8.80741","0","-1"
"67659","Figueredo de Arriba",,"figueredo-de-arriba",,"ES","15391","0","0","43.29761","-8.80741","0","-1"
"67660","Figueroa",,"figueroa",,"ES","15106","0","0","43.71854","-7.86654","0","-1"
"67661","Figueroa Pequeno",,"figueroa-pequeno",,"ES","15318","0","0","43.07044","-8.24604","0","-1"
"67662","Figueroa San Vicente Aguasan",,"figueroa-san-vicente-aguasan",,"ES","15282","0","0","43.14726","-8.47799","0","-1"
"67663","Fijaredo",,"fijaredo",,"ES","15357","0","0","43.27027","-8.24468","0","-1"
"67664","Filgueira",,"filgueira",,"ES","15112","0","0","43.29761","-8.80741","0","-1"
"67665","Filgueira Traña",,"filgueira-trana",,"ES","15391","0","0","42.78684","-8.88521","0","-1"
"67666","Filgueiras",,"filgueiras",,"ES","15144","0","0","43.31825","-7.95159","0","-1"
"67667","Filgueiras de Abaixo",,"filgueiras-de-abaixo",,"ES","15563","0","0","42.60160","-8.74605","0","-1"
"67668","Filgueiras de Arriba",,"filgueiras-de-arriba",,"ES","15563","0","0","42.60160","-8.74605","0","-1"
"67669","Filgueiras Pequenas",,"filgueiras-pequenas",,"ES","15315","0","0","43.26906","-8.16682","0","-1"
"67670","Filgueiro",,"filgueiro",,"ES","15286","0","0","42.98911","-8.66704","0","-1"
"67671","Fillazos",,"fillazos",,"ES","15144","0","0","43.14393","-8.54244","0","-1"
"67672","Finca Varela",,"finca-varela",,"ES","15614","0","0","43.25033","-8.31795","0","-1"
"67673","Fincheira",,"fincheira",,"ES","15920","0","0","42.64906","-8.81461","0","-1"
"67674","Finde",,"finde",,"ES","15613","0","0","43.23750","-8.24075","0","-1"
"67675","Finisterre",,"finisterre",,"ES","15155","0","0","42.90507","-9.26434","0","-1"
"67676","Finlle",,"finlle",,"ES","15563","0","0","43.13383","-8.40460","0","-1"
"67677","Fins",,"fins",,"ES","15185","0","0","42.89480","-8.28214","0","-1"
"67678","Fiobre",,"fiobre",,"ES","15165","0","0","43.23945","-8.33452","0","-1"
"67679","Fiopáns",,"fiopans",,"ES","15839","0","0","42.93034","-8.69640","0","-1"
"67680","Fiosa",,"fiosa",,"ES","15937","0","0","42.81751","-8.74940","0","-1"
"67681","Firmistans",,"firmistans",,"ES","15866","0","0","43.03185","-8.54358","0","-1"
"67682","Firvado",,"firvado",,"ES","15258","0","0","42.88320","-9.00425","0","-1"
"67683","Fisterra",,"fisterra",,"ES","15155","0","0","42.90507","-9.26434","0","-1"
"67684","Fisteus",,"fisteus",,"ES","15310","0","0","43.17945","-8.27493","0","-1"
"67685","Fisteus-Curtis",,"fisteus-curtis",,"ES","15370","0","0","43.07315","-8.31922","0","-1"
"67686","Fiunchedo",,"fiunchedo",,"ES","15169","0","0","43.35896","-8.25457","0","-1"
"67687","Fixo",,"fixo",,"ES","15821","0","0","42.83092","-8.59013","0","-1"
"67688","Fixoi",,"fixoi",,"ES","15318","0","0","43.07044","-8.24604","0","-1"
"67689","Fixos",,"fixos",,"ES","15991","0","0","42.84548","-8.75097","0","-1"
"67690","Floreal",,"floreal",,"ES","15359","0","0","43.65977","-8.04948","0","-1"
"67691","Flores",,"flores",,"ES","15317","0","0","43.36280","-8.42445","0","-1"
"67692","Florez",,"florez",,"ES","15316","0","0","43.36303","-8.40805","0","-1"
"67693","Florida",,"florida",,"ES","15577","0","0","42.78371","-8.55492","0","-1"
"67694","Focanos",,"focanos",,"ES","15174","0","0","42.69837","-8.76939","0","-1"
"67695","Fofelle",,"fofelle",,"ES","15145","0","0","43.24809","-8.57038","0","-1"
"67696","Fogueiras",,"fogueiras",,"ES","15145","0","0","43.16843","-8.45518","0","-1"
"67697","Folgar",,"folgar",,"ES","15186","0","0","43.10729","-8.50658","0","-1"
"67698","Folgosa",,"folgosa",,"ES","15151","0","0","42.91923","-7.34400","0","-1"
"67699","Folgoso",,"folgoso",,"ES","15149","0","0","43.16709","-8.84673","0","-1"
"67700","Folgoso de Abaixo",,"folgoso-de-abaixo",,"ES","15338","0","0","42.56063","-6.56308","0","-1"
"67701","Folgoso de Arriba",,"folgoso-de-arriba",,"ES","15338","0","0","42.56063","-6.56308","0","-1"
"67702","Folgueira",,"folgueira",,"ES","15145","0","0","43.25353","-8.31293","0","-1"
"67703","Folgueira de Abaixo",,"folgueira-de-abaixo",,"ES","15684","0","0","43.11139","-8.65391","0","-1"
"67704","Folgueira de Arriba",,"folgueira-de-arriba",,"ES","15684","0","0","43.10875","-8.65410","0","-1"
"67705","Folgueiras",,"folgueiras",,"ES","15554","0","0","42.82675","-8.58694","0","-1"
"67706","Folgueiros",,"folgueiros",,"ES","15145","0","0","43.16843","-8.45518","0","-1"
"67707","Foliñeiras",,"folineiras",,"ES","15349","0","0","43.25017","-8.34535","0","-1"
"67708","Follablanca",,"follablanca",,"ES","15329","0","0","43.21287","-8.20463","0","-1"
"67709","Folladela",,"folladela",,"ES","15809","0","0","42.99824","-8.25092","0","-1"
"67710","Follente",,"follente",,"ES","15313","0","0","43.09362","-8.89888","0","-1"
"67711","Follenza",,"follenza",,"ES","15819","0","0","43.08081","-8.32328","0","-1"
"67712","Foloña",,"folona",,"ES","15978","0","0","42.72094","-8.97148","0","-1"
"67713","Foncellas",,"foncellas",,"ES","15685","0","0","42.99775","-8.49526","0","-1"
"67714","Fondal",,"fondal",,"ES","15108","0","0","43.54665","-7.88614","0","-1"
"67715","Fondal do Atrio",,"fondal-do-atrio",,"ES","15635","0","0","43.21894","-8.36037","0","-1"
"67716","Fondalada",,"fondalada",,"ES","15576","0","0","43.32457","-8.19987","0","-1"
"67717","Fondelo",,"fondelo",,"ES","15808","0","0","43.07344","-8.41732","0","-1"
"67718","Fondevila",,"fondevila",,"ES","15390","0","0","43.19242","-8.24181","0","-1"
"67719","Fondo",,"fondo",,"ES","15259","0","0","42.81294","-9.04642","0","-1"
"67720","Fondo da Aldea",,"fondo-da-aldea",,"ES","15685","0","0","43.09800","-8.33526","0","-1"
"67721","Fondo de Leiro",,"fondo-de-leiro",,"ES","15318","0","0","43.07044","-8.24604","0","-1"
"67722","Fondo de Vila",,"fondo-de-vila",,"ES","15685","0","0","42.73717","-8.66081","0","-1"
"67723","Fonsa",,"fonsa",,"ES","15686","0","0","43.10473","-8.39370","0","-1"
"67724","Fonta",,"fonta",,"ES","15379","0","0","43.10923","-8.10484","0","-1"
"67725","Fontaiña",,"fontaina",,"ES","15170","0","0","43.27321","-8.29737","0","-1"
"67726","Fontaiña de Abaixo",,"fontaina-de-abaixo",,"ES","15146","0","0","43.25370","-8.64081","0","-1"
"67727","Fontaiña de Arriba",,"fontaina-de-arriba",,"ES","15146","0","0","43.23275","-8.53361","0","-1"
"67728","Fontaiña do Medio",,"fontaina-do-medio",,"ES","15146","0","0","43.24850","-8.61909","0","-1"
"67729","Fontaiñas",,"fontainas",,"ES","15684","0","0","43.12427","-8.54399","0","-1"
"67730","Fontán",,"fontan",,"ES","15110","0","0","42.91015","-8.99946","0","-1"
"67731","Fontao",,"fontao",,"ES","15280","0","0","43.50447","-8.07729","0","-1"
"67732","Fonte",,"fonte",,"ES","15108","0","0","43.05868","-8.66176","0","-1"
"67733","Fonte Albite",,"fonte-albite",,"ES","15825","0","0","42.92245","-8.12723","0","-1"
"67734","Fonte Ambroa",,"fonte-ambroa",,"ES","15313","0","0","43.12727","-8.27520","0","-1"
"67735","Fonte Ameneiro",,"fonte-ameneiro",,"ES","15809","0","0","43.47350","-8.15088","0","-1"
"67736","Fonte Bieita",,"fonte-bieita",,"ES","15639","0","0","43.29293","-8.33495","0","-1"
"67737","Fonte Carreira",,"fonte-carreira",,"ES","15686","0","0","43.10473","-8.39370","0","-1"
"67738","Fonte Culler",,"fonte-culler",,"ES","15174","0","0","43.32323","-8.38051","0","-1"
"67739","Fonte da Cruz",,"fonte-da-cruz",,"ES","15338","0","0","43.49804","-8.20150","0","-1"
"67740","Fonte da Horta",,"fonte-da-horta",,"ES","15141","0","0","43.70870","-7.71336","0","-1"
"67741","Fonte da Pia",,"fonte-da-pia",,"ES","15338","0","0","43.25433","-8.27879","0","-1"
"67742","Fonte da Prata",,"fonte-da-prata",,"ES","15825","0","0","42.92654","-8.10001","0","-1"
"67743","Fonte da Viña",,"fonte-da-vina",,"ES","15688","0","0","43.01847","-8.37893","0","-1"
"67744","Fonte Davila",,"fonte-davila",,"ES","15617","0","0","43.21255","-8.30558","0","-1"
"67745","Fonte de Abaixo",,"fonte-de-abaixo",,"ES","15177","0","0","43.20983","-8.45197","0","-1"
"67746","Fonte de Agosto",,"fonte-de-agosto",,"ES","15564","0","0","43.41698","-8.11601","0","-1"
"67747","Fonte de Ambroa",,"fonte-de-ambroa",,"ES","15314","0","0","43.15407","-8.35731","0","-1"
"67748","Fonte de Castido",,"fonte-de-castido",,"ES","15608","0","0","43.20001","-8.17727","0","-1"
"67749","Fonte de Hombre",,"fonte-de-hombre",,"ES","15608","0","0","43.20001","-8.17727","0","-1"
"67750","Fonte de Horta",,"fonte-de-horta",,"ES","15339","0","0","43.70870","-7.71336","0","-1"
"67751","Fonte de Hostal",,"fonte-de-hostal",,"ES","15339","0","0","43.25104","-8.18066","0","-1"
"67752","Fonte de Mouro",,"fonte-de-mouro",,"ES","15939","0","0","42.61629","-8.86987","0","-1"
"67753","Fonte de Outeiro",,"fonte-de-outeiro",,"ES","15551","0","0","43.43438","-8.21569","0","-1"
"67754","Fonte de Pe de Abaixo",,"fonte-de-pe-de-abaixo",,"ES","15338","0","0","43.32628","-8.29173","0","-1"
"67755","Fonte de Pe de Arriba",,"fonte-de-pe-de-arriba",,"ES","15338","0","0","43.25433","-8.27879","0","-1"
"67756","Fonte Diaz",,"fonte-diaz",,"ES","15822","0","0","42.86598","-8.30729","0","-1"
"67757","Fonte do Campo",,"fonte-do-campo",,"ES","15500","0","0","43.48130","-8.16469","0","-1"
"67758","Fonte do Conde",,"fonte-do-conde",,"ES","15594","0","0","43.35153","-8.25446","0","-1"
"67759","Fonte do Pedregal",,"fonte-do-pedregal",,"ES","15167","0","0","42.85161","-8.67475","0","-1"
"67760","Fonte do Roso",,"fonte-do-roso",,"ES","15685","0","0","42.99775","-8.49526","0","-1"
"67761","Fonte do Torno",,"fonte-do-torno",,"ES","15884","0","0","42.96261","-8.45056","0","-1"
"67762","Fonte Dos Matos",,"fonte-dos-matos",,"ES","15182","0","0","43.01574","-8.00448","0","-1"
"67763","Fonte Espiñosa",,"fonte-espinosa",,"ES","15994","0","0","42.61745","-9.03348","0","-1"
"67764","Fonte Estrei",,"fonte-estrei",,"ES","15689","0","0","43.08630","-8.40438","0","-1"
"67765","Fonte Francia",,"fonte-francia",,"ES","15319","0","0","43.15589","-8.35936","0","-1"
"67766","Fonte Fria",,"fonte-fria",,"ES","15809","0","0","43.07778","-8.17218","0","-1"
"67767","Fonte Grande",,"fonte-grande",,"ES","15169","0","0","43.37289","-8.26726","0","-1"
"67768","Fonte Guntin",,"fonte-guntin",,"ES","15659","0","0","43.13857","-8.23912","0","-1"
"67769","Fonte Maior",,"fonte-maior",,"ES","15887","0","0","43.11074","-8.41731","0","-1"
"67770","Fonte Melendre",,"fonte-melendre",,"ES","15614","0","0","43.25033","-8.31795","0","-1"
"67771","Fonte Outeiro",,"fonte-outeiro",,"ES","15819","0","0","43.49804","-8.20150","0","-1"
"67772","Fonte Paredes",,"fonte-paredes",,"ES","15839","0","0","42.89013","-8.73613","0","-1"
"67773","Fonte Pernal",,"fonte-pernal",,"ES","15217","0","0","42.85340","-8.66802","0","-1"
"67774","Fonte Raposa",,"fonte-raposa",,"ES","15126","0","0","42.94227","-8.44130","0","-1"
"67775","Fonte Rosas",,"fonte-rosas",,"ES","15822","0","0","43.34684","-8.40221","0","-1"
"67776","Fonte San Pelaio",,"fonte-san-pelaio",,"ES","15598","0","0","43.23148","-8.26767","0","-1"
"67777","Fonte Santa",,"fonte-santa",,"ES","15819","0","0","43.05868","-8.66176","0","-1"
"67778","Fonte Santaia",,"fonte-santaia",,"ES","15686","0","0","43.10473","-8.39370","0","-1"
"67779","Fonte Taberna",,"fonte-taberna",,"ES","15580","0","0","42.91008","-8.73512","0","-1"
"67780","Fonte Vella",,"fonte-vella",,"ES","15577","0","0","43.33736","-8.24409","0","-1"
"67781","Fonte Vieita",,"fonte-vieita",,"ES","15615","0","0","43.26429","-8.28240","0","-1"
"67782","Fonte Xoan",,"fonte-xoan",,"ES","15807","0","0","43.32135","-8.37781","0","-1"
"67783","Fonteade",,"fonteade",,"ES","15898","0","0","42.98110","-8.51972","0","-1"
"67784","Fontealvite",,"fontealvite",,"ES","15824","0","0","43.01927","-8.34378","0","-1"
"67785","Fontearnosa",,"fontearnosa",,"ES","15687","0","0","43.05692","-8.48793","0","-1"
"67786","Fonteblanca",,"fonteblanca",,"ES","15881","0","0","43.05478","-8.40612","0","-1"
"67787","Fontecada",,"fontecada",,"ES","15837","0","0","42.97606","-8.85428","0","-1"
"67788","Fontecativa",,"fontecativa",,"ES","15391","0","0","43.14618","-8.40836","0","-1"
"67789","Fontecoba",,"fontecoba",,"ES","15809","0","0","42.99824","-8.25092","0","-1"
"67790","Fontecrego",,"fontecrego",,"ES","15859","0","0","43.06409","-8.72831","0","-1"
"67791","Fontedelo",,"fontedelo",,"ES","15912","0","0","42.95113","-8.60342","0","-1"
"67792","Fontefría",,"fontefria",,"ES","15119","0","0","42.81171","-8.78914","0","-1"
"67793","Fontegrande",,"fontegrande",,"ES","15554","0","0","43.63343","-8.07420","0","-1"
"67794","Fonteiña",,"fonteina",,"ES","15359","0","0","43.37401","-8.32179","0","-1"
"67795","Fontela",,"fontela",,"ES","15115","0","0","43.50578","-8.08218","0","-1"
"67796","Fontela de Arriba",,"fontela-de-arriba",,"ES","15338","0","0","43.25433","-8.27879","0","-1"
"67797","Fontelas",,"fontelas",,"ES","15317","0","0","43.20832","-8.40101","0","-1"
"67798","Fontelo",,"fontelo",,"ES","15316","0","0","43.22968","-8.12307","0","-1"
"67799","Fontemaior",,"fontemaior",,"ES","15189","0","0","43.29682","-8.38454","0","-1"
"67800","Fontemiron",,"fontemiron",,"ES","15864","0","0","42.92326","-8.70226","0","-1"
"67801","Fontemoura",,"fontemoura",,"ES","15659","0","0","43.49194","-8.21932","0","-1"
"67802","Fontemourente",,"fontemourente",,"ES","15238","0","0","42.92525","-8.83755","0","-1"
"67803","Fontemouro",,"fontemouro",,"ES","15685","0","0","42.99775","-8.49526","0","-1"
"67804","Fontenla",,"fontenla",,"ES","15115","0","0","43.29476","-8.31853","0","-1"
"67805","Fontenlass",,"fontenlass",,"ES","15689","0","0","43.11355","-8.44185","0","-1"
"67806","Fontenlo",,"fontenlo",,"ES","15187","0","0","42.76330","-8.52496","0","-1"
"67807","Fontenlos",,"fontenlos",,"ES","15236","0","0","43.01804","-8.50169","0","-1"
"67808","Fontenova",,"fontenova",,"ES","15509","0","0","43.44920","-8.14393","0","-1"
"67809","Fontepecora",,"fontepecora",,"ES","15563","0","0","43.13383","-8.40460","0","-1"
"67810","Fontepequena",,"fontepequena",,"ES","15313","0","0","43.12727","-8.27520","0","-1"
"67811","Fonterredonda",,"fonterredonda",,"ES","15339","0","0","43.25104","-8.18066","0","-1"
"67812","Fontes",,"fontes",,"ES","15171","0","0","43.31815","-8.31592","0","-1"
"67813","Fontesagrada",,"fontesagrada",,"ES","15819","0","0","43.08081","-8.32328","0","-1"
"67814","Fontevella",,"fontevella",,"ES","15294","0","0","43.50410","-8.11625","0","-1"
"67815","Fontevilla",,"fontevilla",,"ES","15316","0","0","43.07204","-8.28768","0","-1"
"67816","Fonticoba",,"fonticoba",,"ES","15565","0","0","43.23401","-8.31271","0","-1"
"67817","Fontina",,"fontina",,"ES","15609","0","0","43.23596","-8.37775","0","-1"
"67818","Fontiña",,"fontina",,"ES","15687","0","0","43.05692","-8.48793","0","-1"
"67819","Fontoade",,"fontoade",,"ES","15898","0","0","42.98110","-8.51972","0","-1"
"67820","Fontorto",,"fontorto",,"ES","15686","0","0","43.03378","-8.20370","0","-1"
"67821","Fonxe",,"fonxe",,"ES","15819","0","0","42.94310","-8.15756","0","-1"
"67822","Forca do Lobo",,"forca-do-lobo",,"ES","15115","0","0","43.15517","-8.62590","0","-1"
"67823","Forcadas",,"forcadas",,"ES","15339","0","0","43.44989","-7.85938","0","-1"
"67824","Forcadenla",,"forcadenla",,"ES","15856","0","0","43.07317","-8.76327","0","-1"
"67825","Forcas",,"forcas",,"ES","15572","0","0","43.51028","-8.18978","0","-1"
"67826","Foriño",,"forino",,"ES","15258","0","0","43.01582","-8.79906","0","-1"
"67827","Formarigo",,"formarigo",,"ES","15683","0","0","43.10670","-8.56557","0","-1"
"67828","Formarís",,"formaris",,"ES","15339","0","0","42.92104","-8.48864","0","-1"
"67829","Formariz",,"formariz",,"ES","15611","0","0","43.71792","-7.80496","0","-1"
"67830","Formigueiro",,"formigueiro",,"ES","15145","0","0","43.68074","-8.01301","0","-1"
"67831","Fornas",,"fornas",,"ES","15892","0","0","42.85671","-8.48965","0","-1"
"67832","Fornelos",,"fornelos",,"ES","15145","0","0","43.17412","-8.97462","0","-1"
"67833","Forniños",,"forninos",,"ES","15838","0","0","42.94619","-8.81141","0","-1"
