"id","name","french_name","norm_name","norm_french_name","country_code","postal_code","zone1","zone2","lat","lng","note","url_unique"
"13343","Sainte-Florence",,"sainte-florence",,"FR","33350","2","56","44.81223","-0.09310","997","0"
"13344","Saint-Pey-de-Castets",,"saint-pey-de-castets",,"FR","33350","2","56","44.81131","-0.06896","619","1"
"13345","Flaujagues",,"flaujagues",,"FR","33350","2","56","44.82785","0.03616","523","1"
"13346","Ruch",,"ruch",,"FR","33350","2","56","44.77551","-0.03920","511","1"
"13347","Saint-Philippe-d'Aiguille",,"saint-philippe-d-aiguille",,"FR","33350","2","56","44.91425","-0.03012","442","1"
"13348","Saint-Genès-de-Castillon",,"saint-genes-de-castillon",,"FR","33350","2","56","44.89788","-0.06483","380","1"
"13349","Les Salles-de-Castillon",,"les-salles-de-castillon",,"FR","33350","2","56","44.92132","-0.00870","347","1"
"13350","Belvès-de-Castillon",,"belves-de-castillon",,"FR","33350","2","56","44.87878","-0.03022","339","1"
"13351","Gardegan-et-Tourtirac",,"gardegan-et-tourtirac",,"FR","33350","2","56","44.90102","-0.02000","312","1"
"13352","Mérignas",,"merignas",,"FR","33350","2","56","44.78495","-0.08720","279","1"
"13353","Doulezon",,"doulezon",,"FR","33350","2","56","44.79206","-0.00481","250","1"
"13354","Civrac-sur-Dordogne",,"civrac-sur-dordogne",,"FR","33350","2","56","44.82872","-0.07865","241","1"
"13355","Sainte-Colombe",,"sainte-colombe",,"FR","33350","2","56","44.87849","-0.06888","156","0"
"13356","Bossugan",,"bossugan",,"FR","33350","2","56","44.79184","-0.05130","47","1"
"13357","Carignan-de-Bordeaux",,"carignan-de-bordeaux",,"FR","33360","2","56","44.81118","-0.47831","3434","1"
"13358","Latresne",,"latresne",,"FR","33360","2","56","44.78517","-0.49659","3331","1"
"13359","Camblanes-et-Meynac",,"camblanes-et-meynac",,"FR","33360","2","56","44.76504","-0.48820","2605","1"
"13360","Quinsac",,"quinsac",,"FR","33360","2","56","44.75750","-0.48908","1948","0"
"13361","Cénac",,"cenac",,"FR","33360","2","56","44.78068","-0.46261","1899","1"
"13362","Lignan-de-Bordeaux",,"lignan-de-bordeaux",,"FR","33360","2","56","44.79637","-0.42758","737","1"
"13363","Artigues-près-Bordeaux",,"artigues-pres-bordeaux",,"FR","33370","2","56","44.85754","-0.49533","6434","1"
"13364","Tresses",,"tresses",,"FR","33370","2","56","44.84748","-0.46399","3955","1"
"13365","Pompignac",,"pompignac",,"FR","33370","2","56","44.85103","-0.43761","2587","1"
"13366","Fargues-Saint-Hilaire",,"fargues-saint-hilaire",,"FR","33370","2","56","44.82626","-0.43396","2449","1"
"13367","Yvrac",,"yvrac",,"FR","33370","2","56","44.88169","-0.46350","2352","1"
"13368","Salleboeuf",,"salleboeuf",,"FR","33370","2","56","44.84228","-0.39472","2002","1"
"13369","Bonnetan",,"bonnetan",,"FR","33370","2","56","44.82060","-0.41281","815","1"
"13370","Loupes",,"loupes",,"FR","33370","2","56","44.80826","-0.39264","575","1"
"13371","Biganos",,"biganos",,"FR","33380","2","56","44.64505","-0.98199","8753","1"
"13372","Mios",,"mios",,"FR","33380","2","56","44.60555","-0.93710","6283","1"
"13373","Marcheprime",,"marcheprime",,"FR","33380","2","56","44.69148","-0.85411","3914","1"
"13374","Blaye",,"blaye",,"FR","33390","2","56","45.12911","-0.66137","4920","1"
"13375","Berson",,"berson",,"FR","33390","2","56","45.10867","-0.58637","1713","1"
"13376","Cars",,"cars",,"FR","33390","2","56","45.12955","-0.62022","1206","1"
"13377","Saint-Martin-Lacaussade",,"saint-martin-lacaussade",,"FR","33390","2","56","45.14507","-0.64515","1113","1"
"13378","Cartelègue",,"cartelegue",,"FR","33390","2","56","45.18516","-0.57998","1016","1"
"13379","Plassac",,"plassac",,"FR","33390","2","56","45.10198","-0.64566","979","0"
"13380","Saint-Paul",,"saint-paul",,"FR","33390","2","56","45.14820","-0.60503","897","0"
"13381","Anglade",,"anglade",,"FR","33390","2","56","45.21152","-0.63613","830","1"
"13382","Fours",,"fours",,"FR","33390","2","56","45.17432","-0.62899","773","0"
"13383","Saint-Seurin-de-Cursac",,"saint-seurin-de-cursac",,"FR","33390","2","56","45.16044","-0.62305","773","1"
"13384","Eyrans",,"eyrans",,"FR","33390","2","56","45.18855","-0.61695","635","1"
"13385","Saint-Androny",,"saint-androny",,"FR","33390","2","56","45.18988","-0.64967","588","1"
"13386","Mazion",,"mazion",,"FR","33390","2","56","45.16196","-0.61549","476","1"
"13387","Campugnan",,"campugnan",,"FR","33390","2","56","45.17771","-0.56434","458","1"
"13388","Saint-Genès-de-Blaye",,"saint-genes-de-blaye",,"FR","33390","2","56","45.16162","-0.64082","457","1"
"13389","Talence",,"talence",,"FR","33400","2","56","44.81272","-0.59074","42293","1"
"13390","Cadillac",,"cadillac",,"FR","33410","2","56","44.63333","-0.31667","2463","1"
"13391","Rions",,"rions",,"FR","33410","2","56","44.66414","-0.35161","1545","1"
"13392","Laroque",,"laroque",,"FR","33410","2","56","44.65967","-0.30547","1371","0"
"13393","Béguey",,"beguey",,"FR","33410","2","56","44.64519","-0.32776","1072","1"
"13394","Donzac",,"donzac",,"FR","33410","2","56","44.65202","-0.26882","978","0"
"13395","Sainte-Croix-du-Mont",,"sainte-croix-du-mont",,"FR","33410","2","56","44.59342","-0.28123","835","1"
"13396","Cardan",,"cardan",,"FR","33410","2","56","44.68145","-0.32042","415","1"
"13397","Mourens",,"mourens",,"FR","33410","2","56","44.64871","-0.20985","396","1"
"13398","Loupiac",,"loupiac",,"FR","33410","2","56","44.62413","-0.29783","331","0"
"13399","Gabarnac",,"gabarnac",,"FR","33410","2","56","44.61487","-0.28043","276","1"
"13400","Monprimblanc",,"monprimblanc",,"FR","33410","2","56","44.62935","-0.26305","275","1"
"13401","Omet",,"omet",,"FR","33410","2","56","44.65250","-0.28054","236","1"
"13402","Génissac",,"genissac",,"FR","33420","2","56","44.85632","-0.25841","1563","1"
"13403","Guillac",,"guillac",,"FR","33420","2","56","44.80120","-0.21324","1247","0"
"13404","Rauzan",,"rauzan",,"FR","33420","2","56","44.77938","-0.12438","1149","1"
"13405","Branne",,"branne",,"FR","33420","2","56","44.82944","-0.18561","1132","0"
"13406","Grézillac",,"grezillac",,"FR","33420","2","56","44.81791","-0.21641","687","1"
"13407","Espiet",,"espiet",,"FR","33420","2","56","44.79874","-0.26247","665","1"
"13408","Naujan-et-Postiac",,"naujan-et-postiac",,"FR","33420","2","56","44.78884","-0.18064","503","1"
"13409","Daignac",,"daignac",,"FR","33420","2","56","44.79822","-0.25005","475","1"
"13410","Saint-Jean-de-Blaignac",,"saint-jean-de-blaignac",,"FR","33420","2","56","44.81233","-0.14042","379","1"
"13411","Lugaignac",,"lugaignac",,"FR","33420","2","56","44.81516","-0.19315","367","1"
"13412","Saint-Aubin-de-Branne",,"saint-aubin-de-branne",,"FR","33420","2","56","44.80852","-0.17142","360","1"
"13413","Cabara",,"cabara",,"FR","33420","2","56","44.82731","-0.15846","355","1"
"13414","Camiac-et-Saint-Denis",,"camiac-et-saint-denis",,"FR","33420","2","56","44.79904","-0.29265","348","1"
"13415","Saint-Vincent-de-Pertignas",,"saint-vincent-de-pertignas",,"FR","33420","2","56","44.79865","-0.11167","343","1"
"13416","Tizac-de-Curton",,"tizac-de-curton",,"FR","33420","2","56","44.82127","-0.24988","289","1"
"13417","Jugazan",,"jugazan",,"FR","33420","2","56","44.78068","-0.15529","263","1"
"13418","Moulon",,"moulon",,"FR","33420","2","56","44.84766","-0.21979","191","0"
"13419","Dardenac",,"dardenac",,"FR","33420","2","56","44.78449","-0.24220","89","1"
"13420","Bazas",,"bazas",,"FR","33430","2","56","44.43149","-0.21344","4863","1"
"13421","Bernos-Beaulac",,"bernos-beaulac",,"FR","33430","2","56","44.37111","-0.24363","1099","1"
"13422","Aubiac",,"aubiac",,"FR","33430","2","56","44.47022","-0.24260","1007","0"
"13423","Cudos",,"cudos",,"FR","33430","2","56","44.38895","-0.22049","937","1"
"13424","Le Nizan",,"le-nizan",,"FR","33430","2","56","44.47741","-0.26967","413","1"
"13425","Gajac",,"gajac",,"FR","33430","2","56","44.43715","-0.12934","380","1"
"13426","Sauviac",,"sauviac",,"FR","33430","2","56","44.40723","-0.18595","316","0"
"13427","Cazats",,"cazats",,"FR","33430","2","56","44.47149","-0.20632","296","1"
"13428","Saint-Côme",,"saint-come",,"FR","33430","2","56","44.42696","-0.17942","292","1"
"13429","Lignan-de-Bazas",,"lignan-de-bazas",,"FR","33430","2","56","44.43076","-0.27828","261","1"
"13430","Birac",,"birac",,"FR","33430","2","56","44.41767","-0.13737","223","0"
"13431","Gans",,"gans",,"FR","33430","2","56","44.45557","-0.14724","189","1"
"13432","Marimbault",,"marimbault",,"FR","33430","2","56","44.40842","-0.27187","139","1"
"13433","Ambarès-et-Lagrave",,"ambares-et-lagrave",,"FR","33440","2","56","44.92714","-0.49037","12955","1"
"13434","Saint-Vincent-de-Paul",,"saint-vincent-de-paul",,"FR","33440","2","56","44.95592","-0.46913","3185","0"
"13435","Saint-Louis-de-Montferrand",,"saint-louis-de-montferrand",,"FR","33440","2","56","44.95299","-0.53454","2061","1"
"13436","Saint-Loubès",,"saint-loubes",,"FR","33450","2","56","44.91765","-0.42975","7748","1"
"13437","Izon",,"izon",,"FR","33450","2","56","44.92098","-0.36465","5121","1"
"13438","Saint-Sulpice-et-Cameyrac",,"saint-sulpice-et-cameyrac",,"FR","33450","2","56","44.88502","-0.40048","4272","1"
"13439","Montussan",,"montussan",,"FR","33450","2","56","44.88224","-0.42821","2611","1"
"13440","Macau",,"macau",,"FR","33460","2","56","45.00811","-0.61478","3238","1"
"13441","Arsac",,"arsac",,"FR","33460","2","56","44.99655","-0.68786","3000","1"
"13442","Cussac-Fort-Médoc",,"cussac-fort-medoc",,"FR","33460","2","56","45.11218","-0.73030","1716","1"
"13443","Soussans",,"soussans",,"FR","33460","2","56","45.05595","-0.69913","1485","1"
"13444","Margaux",,"margaux",,"FR","33460","2","56","45.04110","-0.67613","1419","1"
"13445","Cantenac",,"cantenac",,"FR","33460","2","56","45.02862","-0.65422","1263","1"
"13446","Lamarque",,"lamarque",,"FR","33460","2","56","45.09609","-0.71594","1086","1"
"13447","Labarde",,"labarde",,"FR","33460","2","56","45.01513","-0.63951","629","1"
"13448","Arcins",,"arcins",,"FR","33460","2","56","45.07401","-0.72568","367","1"
"13449","Gujan-Mestras",,"gujan-mestras",,"FR","33470","2","56","44.63647","-1.07196","17536","1"
"13450","Le Teich",,"le-teich",,"FR","33470","2","56","44.63374","-1.01554","6141","1"
"13451","Castelnau-de-Médoc",,"castelnau-de-medoc",,"FR","33480","2","56","45.02668","-0.79828","3793","1"
"13452","Listrac-Médoc",,"listrac-medoc",,"FR","33480","2","56","45.07510","-0.79019","2145","1"
"13453","Avensan",,"avensan",,"FR","33480","2","56","45.03491","-0.75793","2086","1"
"13454","Moulis-en-Médoc",,"moulis-en-medoc",,"FR","33480","2","56","45.05940","-0.77053","1631","1"
"13455","Sainte-Hélène",,"sainte-helene",,"FR","33480","2","56","44.96475","-0.88433","468","0"
"13456","Brach",,"brach",,"FR","33480","2","56","45.04103","-0.93715","327","1"
"13457","Saint-Macaire",,"saint-macaire",,"FR","33490","2","56","44.56589","-0.22760","1801","1"
"13458","Saint-Maixant",,"saint-maixant",,"FR","33490","2","56","44.57903","-0.26105","1430","0"
"13459","Saint-Pierre-d'Aurillac",,"saint-pierre-d-aurillac",,"FR","33490","2","56","44.57175","-0.19191","1304","1"
"13460","Caudrot",,"caudrot",,"FR","33490","2","56","44.57714","-0.14606","996","1"
"13461","Verdelais",,"verdelais",,"FR","33490","2","56","44.58820","-0.24933","840","1"
"13462","Le Pian-sur-Garonne",,"le-pian-sur-garonne",,"FR","33490","2","56","44.58563","-0.21261","674","1"
"13463","Saint-Martin-de-Sescas",,"saint-martin-de-sescas",,"FR","33490","2","56","44.57509","-0.16700","501","1"
"13464","Saint-André-du-Bois",,"saint-andre-du-bois",,"FR","33490","2","56","44.60595","-0.18909","374","1"
"13465","Saint-Martial",,"saint-martial",,"FR","33490","2","56","44.63777","-0.17581","201","0"
"13466","Semens",,"semens",,"FR","33490","2","56","44.61313","-0.24319","196","1"
"13467","Saint-Germain-de-Grave",,"saint-germain-de-grave",,"FR","33490","2","56","44.62582","-0.22217","156","1"
"13468","Sainte-Foy-la-Longue",,"sainte-foy-la-longue",,"FR","33490","2","56","44.60995","-0.14434","135","1"
"13469","Libourne",,"libourne",,"FR","33500","2","56","44.91799","-0.24167","23966","1"
"13470","Arveyres",,"arveyres",,"FR","33500","2","56","44.88488","-0.28487","1826","1"
"13471","Les Billaux",,"les-billaux",,"FR","33500","2","56","44.95311","-0.23775","953","1"
"13472","Pomerol",,"pomerol",,"FR","33500","2","56","44.93535","-0.20249","786","1"
"13473","Lalande-de-Pomerol",,"lalande-de-pomerol",,"FR","33500","2","56","44.95580","-0.20795","683","1"
"13474","Néac",,"neac",,"FR","33500","2","56","44.93618","-0.18194","425","1"
"13475","Andernos-les-Bains",,"andernos-les-bains",,"FR","33510","2","56","44.74553","-1.10354","10499","1"
"13476","Bruges",,"bruges",,"FR","33520","2","56","44.88241","-0.61226","13149","0"
"13477","Bassens",,"bassens",,"FR","33530","2","56","44.90134","-0.51625","4011","0"
"13478","Sauveterre-de-Guyenne",,"sauveterre-de-guyenne",,"FR","33540","2","56","44.69276","-0.08567","1791","1"
"13479","Blasimon",,"blasimon",,"FR","33540","2","56","44.75026","-0.07689","859","1"
"13480","Saint-Brice",,"saint-brice",,"FR","33540","2","56","44.69770","-0.15010","761","0"
"13481","Gornac",,"gornac",,"FR","33540","2","56","44.66244","-0.18103","366","1"
"13482","Saint-Martin-du-Puy",,"saint-martin-du-puy",,"FR","33540","2","56","44.67190","-0.02876","362","0"
"13483","Caumont",,"caumont",,"FR","33540","2","56","44.69477","-0.00459","301","0"
"13484","Saint-Félix-de-Foncaude",,"saint-felix-de-foncaude",,"FR","33540","2","56","44.65346","-0.11076","291","1"
"13485","Mauriac",,"mauriac",,"FR","33540","2","56","44.74531","-0.03600","241","0"
"13486","Saint-Laurent-du-Bois",,"saint-laurent-du-bois",,"FR","33540","2","56","44.63953","-0.13184","231","1"
"13487","Saint-Sulpice-de-Pommiers",,"saint-sulpice-de-pommiers",,"FR","33540","2","56","44.67142","-0.11354","227","1"
"13488","Mesterrieux",,"mesterrieux",,"FR","33540","2","56","44.64330","-0.01624","199","1"
"13489","Castelviel",,"castelviel",,"FR","33540","2","56","44.66701","-0.15365","188","1"
"13490","Coirac",,"coirac",,"FR","33540","2","56","44.69152","-0.16732","184","1"
"13491","Daubèze",,"daubeze",,"FR","33540","2","56","44.71279","-0.14165","152","1"
"13492","Cleyrac",,"cleyrac",,"FR","33540","2","56","44.71978","-0.03880","146","1"
"13493","Saint-Martin-de-Lerm",,"saint-martin-de-lerm",,"FR","33540","2","56","44.64822","-0.04096","141","1"
"13494","Landerrouet-sur-Ségur",,"landerrouet-sur-segur",,"FR","33540","2","56","44.65226","-0.02072","119","1"
"13495","Saint-Hilaire-du-Bois",,"saint-hilaire-du-bois",,"FR","33540","2","56","44.66224","-0.07962","89","0"
"13496","Castelmoron-d'Albret",,"castelmoron-d-albret",,"FR","33540","2","56","44.67977","-0.01091","59","1"
"13497","Langoiran",,"langoiran",,"FR","33550","2","56","44.70860","-0.40082","2091","1"
"13498","Paillet",,"paillet",,"FR","33550","2","56","44.68162","-0.36329","1158","1"
"13499","Tabanac",,"tabanac",,"FR","33550","2","56","44.72119","-0.40635","1081","1"
"13500","Le Tourne",,"le-tourne",,"FR","33550","2","56","44.70990","-0.40250","747","1"
"13501","Capian",,"capian",,"FR","33550","2","56","44.71101","-0.33109","635","1"
"13502","Lestiac-sur-Garonne",,"lestiac-sur-garonne",,"FR","33550","2","56","44.69063","-0.37127","621","1"
"13503","Villenave-de-Rions",,"villenave-de-rions",,"FR","33550","2","56","44.69017","-0.33777","283","1"
"13504","Haux",,"haux",,"FR","33550","2","56","44.73572","-0.37153","107","0"
"13505","Carbon-Blanc",,"carbon-blanc",,"FR","33560","2","56","44.89463","-0.50018","7093","1"
"13506","Sainte-Eulalie",,"sainte-eulalie",,"FR","33560","2","56","44.90811","-0.47192","59","0"
"13507","Lussac",,"lussac",,"FR","33570","2","56","44.94961","-0.09529","1367","0"
"13508","Les Artigues-de-Lussac",,"les-artigues-de-lussac",,"FR","33570","2","56","44.97191","-0.13903","1031","1"
"13509","Puisseguin",,"puisseguin",,"FR","33570","2","56","44.92334","-0.07255","925","1"
"13510","Petit-Palais-et-Cornemps",,"petit-palais-et-cornemps",,"FR","33570","2","56","44.98216","-0.06330","631","1"
"13511","Montagne",,"montagne",,"FR","33570","2","56","44.93026","-0.12951","273","0"
"13512","Francs",,"francs",,"FR","33570","2","56","44.94665","-0.00573","210","1"
"13513","Saint-Cibard",,"saint-cibard",,"FR","33570","2","56","44.93622","-0.02129","188","1"
"13514","Tayac",,"tayac",,"FR","33570","2","56","44.95392","-0.01064","162","1"
"13515","Sainte-Gemme",,"sainte-gemme",,"FR","33580","2","56","44.61864","0.07265","770","0"
"13516","Saint-Vivien-de-Monségur",,"saint-vivien-de-monsegur",,"FR","33580","2","56","44.61585","0.10707","383","1"
"13517","Le Puy",,"le-puy",,"FR","33580","2","56","44.66125","0.07290","372","0"
"13518","Saint-Ferme",,"saint-ferme",,"FR","33580","2","56","44.69355","0.05835","361","1"
"13519","Taillecavat",,"taillecavat",,"FR","33580","2","56","44.64556","0.15253","299","1"
"13520","Cours-de-Monségur",,"cours-de-monsegur",,"FR","33580","2","56","44.65092","0.11768","274","1"
"13521","Dieulivol",,"dieulivol",,"FR","33580","2","56","44.67396","0.11034","265","1"
"13522","Roquebrune",,"roquebrune",,"FR","33580","2","56","44.62936","0.02254","232","0"
"13523","Saint-Sulpice-de-Guilleragues",,"saint-sulpice-de-guilleragues",,"FR","33580","2","56","44.63129","0.05868","225","1"
"13524","Rimons",,"rimons",,"FR","33580","2","56","44.67197","0.00412","197","1"
"13525","Neuffons",,"neuffons",,"FR","33580","2","56","44.64991","0.00616","164","1"
"13526","Monségur",,"monsegur",,"FR","33580","2","56","44.65080","0.08065","130","0"
"13527","Coutures",,"coutures",,"FR","33580","2","56","44.64378","0.02876","103","0"
"13528","Saint-Vivien-de-Médoc",,"saint-vivien-de-medoc",,"FR","33590","2","56","45.43044","-1.03576","1502","1"
"13529","Jau-Dignac-et-Loirac",,"jau-dignac-et-loirac",,"FR","33590","2","56","45.40891","-0.95918","992","1"
"13530","Grayan-et-l'Hôpital",,"grayan-et-l-hopital",,"FR","33590","2","56","45.44455","-1.08416","991","1"
"13531","Vensac",,"vensac",,"FR","33590","2","56","45.39805","-1.04155","773","1"
"13532","Talais",,"talais",,"FR","33590","2","56","45.47253","-1.05712","628","1"
"13533","Pessac",,"pessac",,"FR","33600","2","56","44.80000","-0.61667","58069","1"
"13534","Cestas",,"cestas",,"FR","33610","2","56","44.74061","-0.68609","17083","1"
"13535","Canéjan",,"canejan",,"FR","33610","2","56","44.76359","-0.65402","5208","0"
"13536","Laruscade",,"laruscade",,"FR","33620","2","56","45.10725","-0.34191","2084","1"
"13537","Cavignac",,"cavignac",,"FR","33620","2","56","45.10264","-0.38811","1511","1"
"13538","Saint-Mariens",,"saint-mariens",,"FR","33620","2","56","45.11686","-0.40441","1378","1"
"13539","Cubnezais",,"cubnezais",,"FR","33620","2","56","45.07440","-0.40717","1145","1"
"13540","Marcenais",,"marcenais",,"FR","33620","2","56","45.05806","-0.33750","673","1"
"13541","Tizac-de-Lapouyade",,"tizac-de-lapouyade",,"FR","33620","2","56","45.07343","-0.30504","482","1"
"13542","Lapouyade",,"lapouyade",,"FR","33620","2","56","45.08540","-0.28692","441","1"
"13543","Cézac",,"cezac",,"FR","33620","2","56","45.09068","-0.41883","163","0"
"13544","Marsas",,"marsas",,"FR","33620","2","56","45.06767","-0.38344","58","0"
"13545","Portets",,"portets",,"FR","33640","2","56","44.69443","-0.42445","2146","1"
"13546","Beautiran",,"beautiran",,"FR","33640","2","56","44.70291","-0.45138","2138","1"
"13547","Castres-Gironde",,"castres-gironde",,"FR","33640","2","56","44.69849","-0.44518","1912","1"
"13548","Ayguemorte-les-Graves",,"ayguemorte-les-graves",,"FR","33640","2","56","44.71168","-0.47325","1061","1"
"13549","Arbanats",,"arbanats",,"FR","33640","2","56","44.67390","-0.39733","971","1"
"13550","Isle-Saint-Georges",,"isle-saint-georges",,"FR","33640","2","56","44.72469","-0.47243","587","1"
"13551","La Brède",,"la-brede",,"FR","33650","2","56","44.68205","-0.52745","3957","1"
"13552","Saint-Médard-d'Eyrans",,"saint-medard-d-eyrans",,"FR","33650","2","56","44.71323","-0.50878","2674","1"
"13553","Martillac",,"martillac",,"FR","33650","2","56","44.71340","-0.54284","2305","1"
"13554","Cabanac-et-Villagrains",,"cabanac-et-villagrains",,"FR","33650","2","56","44.60602","-0.55380","2047","1"
"13555","Saucats",,"saucats",,"FR","33650","2","56","44.65188","-0.59639","2000","1"
"13556","Saint-Selve",,"saint-selve",,"FR","33650","2","56","44.67133","-0.48011","1929","1"
"13557","Saint-Morillon",,"saint-morillon",,"FR","33650","2","56","44.65027","-0.50309","1333","1"
"13558","Saint-Seurin-sur-l'Isle",,"saint-seurin-sur-l-isle",,"FR","33660","2","56","45.01613","-0.00083","2582","1"
"13559","Porchères",,"porcheres",,"FR","33660","2","56","45.02929","0.01086","865","1"
"13560","Saint-Antoine-sur-l'Isle",,"saint-antoine-sur-l-isle",,"FR","33660","2","56","45.02788","0.03913","533","1"
"13561","Camps-sur-l'Isle",,"camps-sur-l-isle",,"FR","33660","2","56","45.01533","-0.03233","426","1"
"13562","Saint-Sauveur-de-Puynormand",,"saint-sauveur-de-puynormand",,"FR","33660","2","56","44.99885","-0.03997","402","1"
"13563","Gours",,"gours",,"FR","33660","2","56","44.99239","0.02176","392","1"
"13564","Puynormand",,"puynormand",,"FR","33660","2","56","44.98220","-0.00347","299","1"
"13565","Créon",,"creon",,"FR","33670","2","56","44.77445","-0.34826","3925","1"
"13566","Sadirac",,"sadirac",,"FR","33670","2","56","44.78126","-0.41157","3434","1"
"13567","La Sauve",,"la-sauve",,"FR","33670","2","56","44.76892","-0.31279","1402","1"
"13568","Cursan",,"cursan",,"FR","33670","2","56","44.80283","-0.33579","453","1"
"13569","Le Pout",,"le-pout",,"FR","33670","2","56","44.79394","-0.36017","347","1"
"13570","Saint-Léon",,"saint-leon",,"FR","33670","2","56","44.76163","-0.27992","296","0"
"13571","Blésignac",,"blesignac",,"FR","33670","2","56","44.77717","-0.25857","293","1"
"13572","Saint-Genès-de-Lombaud",,"saint-genes-de-lombaud",,"FR","33670","2","56","44.75108","-0.37195","276","1"
"13573","Madirac",,"madirac",,"FR","33670","2","56","44.75724","-0.39460","181","1"
"13574","Lacanau",,"lacanau",,"FR","33680","2","56","44.97794","-1.07547","4176","1"
"13575","Le Porge",,"le-porge",,"FR","33680","2","56","44.87296","-1.09293","2233","1"
"13576","Saumos",,"saumos",,"FR","33680","2","56","44.92143","-0.98813","472","1"
"13577","Le Temple",,"le-temple",,"FR","33680","2","56","44.87916","-0.99080","179","0"
"13578","Grignols",,"grignols",,"FR","33690","2","56","44.38741","-0.04411","1105","0"
"13579","Sendets",,"sendets",,"FR","33690","2","56","44.42289","-0.08820","840","0"
"13580","Sigalens",,"sigalens",,"FR","33690","2","56","44.45319","-0.04531","279","1"
"13581","Lavazan",,"lavazan",,"FR","33690","2","56","44.39365","-0.10897","217","1"
"13582","Cours-les-Bains",,"cours-les-bains",,"FR","33690","2","56","44.38064","-0.02010","203","1"
"13583","Marions",,"marions",,"FR","33690","2","56","44.38391","-0.09061","190","1"
"13584","Cauvignac",,"cauvignac",,"FR","33690","2","56","44.41865","-0.08002","124","1"
"13585","Masseilles",,"masseilles",,"FR","33690","2","56","44.40578","-0.05538","122","1"
"13586","Sillas",,"sillas",,"FR","33690","2","56","44.37842","-0.06157","119","1"
"13587","Labescau",,"labescau",,"FR","33690","2","56","44.45291","-0.09004","101","1"
"13588","Mérignac",,"merignac",,"FR","33700","2","56","44.84177","-0.64780","66388","0"
"13589","Pugnac",,"pugnac",,"FR","33710","2","56","45.08239","-0.49482","1988","1"
"13590","Prignac-et-Marcamps",,"prignac-et-marcamps",,"FR","33710","2","56","45.03276","-0.49257","1368","1"
"13591","Gauriac",,"gauriac",,"FR","33710","2","56","45.06802","-0.61339","854","1"
"13592","Saint-Ciers-de-Canesse",,"saint-ciers-de-canesse",,"FR","33710","2","56","45.08622","-0.61093","791","1"
"13593","Teuillac",,"teuillac",,"FR","33710","2","56","45.09205","-0.54784","725","1"
"13594","Bayon-sur-Gironde",,"bayon-sur-gironde",,"FR","33710","2","56","45.05216","-0.59844","722","1"
"13595","Comps",,"comps",,"FR","33710","2","56","45.06683","-0.59521","443","0"
"13596","Samonac",,"samonac",,"FR","33710","2","56","45.07388","-0.56954","403","1"
"13597","Mombrier",,"mombrier",,"FR","33710","2","56","45.07890","-0.55345","362","1"
"13598","Saint-Seurin-de-Bourg",,"saint-seurin-de-bourg",,"FR","33710","2","56","45.05291","-0.58003","328","1"
"13599","Saint-Trojan",,"saint-trojan",,"FR","33710","2","56","45.08800","-0.58049","316","1"
"13600","Tauriac",,"tauriac",,"FR","33710","2","56","45.04931","-0.50169","226","0"
"13601","Bourg",,"bourg",,"FR","33710","2","56","45.03973","-0.56009","158","0"
"13602","Villeneuve",,"villeneuve",,"FR","33710","2","56","45.08416","-0.62725","152","0"
"13603","Lansac",,"lansac",,"FR","33710","2","56","45.06137","-0.54295","98","0"
"13604","Podensac",,"podensac",,"FR","33720","2","56","44.65295","-0.35934","2620","1"
"13605","Barsac",,"barsac",,"FR","33720","2","56","44.60934","-0.31395","2001","0"
"13606","Landiras",,"landiras",,"FR","33720","2","56","44.56743","-0.41472","1913","1"
"13607","Cérons",,"cerons",,"FR","33720","2","56","44.63516","-0.33355","1578","1"
"13608","Illats",,"illats",,"FR","33720","2","56","44.59798","-0.37299","1229","1"
"13609","Virelade",,"virelade",,"FR","33720","2","56","44.66604","-0.38049","869","1"
"13610","Budos",,"budos",,"FR","33720","2","56","44.53343","-0.38533","688","1"
"13611","Saint-Michel-de-Rieufret",,"saint-michel-de-rieufret",,"FR","33720","2","56","44.62188","-0.43259","526","1"
"13612","Guillos",,"guillos",,"FR","33720","2","56","44.54828","-0.50235","385","1"
"13613","Noaillan",,"noaillan",,"FR","33730","2","56","44.47927","-0.36788","1373","1"
"13614","Villandraut",,"villandraut",,"FR","33730","2","56","44.45749","-0.37275","922","1"
"13615","Uzeste",,"uzeste",,"FR","33730","2","56","44.44322","-0.32497","454","1"
"13616","Balizac",,"balizac",,"FR","33730","2","56","44.48692","-0.44477","383","1"
"13617","Pompéjac",,"pompejac",,"FR","33730","2","56","44.40193","-0.29203","238","1"
"13618","Préchac",,"prechac",,"FR","33730","2","56","44.39886","-0.35351","195","0"
"13619","Arès",,"ares",,"FR","33740","2","56","44.76719","-1.14039","5429","0"
"13620","Saint-Germain-du-Puch",,"saint-germain-du-puch",,"FR","33750","2","56","44.85662","-0.32110","2045","1"
"13621","Beychac-et-Caillau",,"beychac-et-caillau",,"FR","33750","2","56","44.87060","-0.37162","1925","1"
"13622","Saint-Quentin-de-Baron",,"saint-quentin-de-baron",,"FR","33750","2","56","44.81731","-0.28541","1316","1"
"13623","Nérigean",,"nerigean",,"FR","33750","2","56","44.84146","-0.28865","911","1"
"13624","Camarsac",,"camarsac",,"FR","33750","2","56","44.83006","-0.36294","908","1"
"13625","Croignon",,"croignon",,"FR","33750","2","56","44.81997","-0.34578","457","1"
