"id","name","french_name","norm_name","norm_french_name","country_code","postal_code","zone1","zone2","lat","lng","note","url_unique"
"128356","Untersiegenbühl",,"untersiegenbuhl",,"DE","73434","0","0","48.89712","10.04741","0","-1"
"128357","Wahlenhalden",,"wahlenhalden",,"DE","73453","0","0","48.91466","9.91333","0","-1"
"128358","Waldstetten",,"waldstetten",,"DE","73550","0","0","48.76595","9.81970","0","-1"
"128359","Weggen-Ziegelhütte",,"weggen-ziegelhutte",,"DE","73568","0","0","48.86103","9.76291","0","-1"
"128360","Westhausen",,"westhausen",,"DE","73463","0","0","48.88394","10.18656","0","-1"
"128361","Wört",,"wort",,"DE","73499","0","0","49.03037","10.27075","0","-1"
"128362","Zanken",,"zanken",,"DE","73453","0","0","48.89670","10.04139","0","-1"
"128363","Alfdorf",,"alfdorf",,"DE","73553","0","0","48.84372","9.71850","0","-1"
"128364","Allmersbach im Tal",,"allmersbach-im-tal",,"DE","71573","0","0","48.90646","9.46920","0","-1"
"128365","Althütte",,"althutte",,"DE","71566","0","0","48.91540","9.56999","0","-1"
"128366","Aspach",,"aspach",,"DE","71546","0","0","48.96661","9.39726","0","-1"
"128367","Auenwald",,"auenwald",,"DE","71549","0","0","48.94581","9.52275","0","-1"
"128368","Backnang",,"backnang",,"DE","71522","0","0","48.94547","9.43014","0","-1"
"128369","Bärenbach",,"barenbach",,"DE","73655","0","0","48.25776","8.12799","0","-1"
"128370","Berglen",,"berglen",,"DE","73663","0","0","48.86197","9.46950","0","-1"
"128371","Bernhalden",,"bernhalden",,"DE","71560","0","0","49.02114","9.45688","0","-1"
"128372","Birkhof",,"birkhof",,"DE","73553","0","0","48.90451","9.69808","0","-1"
"128373","Burgstetten",,"burgstetten",,"DE","71576","0","0","48.92751","9.37280","0","-1"
"128374","Ebnisee",,"ebnisee",,"DE","73667","0","0","48.92231","9.61017","0","-1"
"128375","Eibenhof",,"eibenhof",,"DE","73642","0","0","48.85455","9.61179","0","-1"
"128376","Eulenhof",,"eulenhof",,"DE","73655","0","0","49.24359","8.96037","0","-1"
"128377","Fellbach",,"fellbach",,"DE","70734","0","0","48.80923","9.27429","0","-1"
"128378","Glaitenhof",,"glaitenhof",,"DE","71549","0","0","48.94581","9.52275","0","-1"
"128379","Großerlach",,"großerlach",,"DE","71577","0","0","49.04221","9.53377","0","-1"
"128380","Haldenhof",,"haldenhof",,"DE","73655","0","0","48.23169","8.41368","0","-1"
"128381","Haselhof",,"haselhof",,"DE","73655","0","0","48.83840","9.64225","0","-1"
"128382","Ilgenhof",,"ilgenhof",,"DE","73655","0","0","48.80709","9.60319","0","-1"
"128383","Kaisersbach",,"kaisersbach",,"DE","73667","0","0","48.92964","9.63868","0","-1"
"128384","Katharinenhof",,"katharinenhof",,"DE","71570","0","0","47.76717","9.22717","0","-1"
"128385","Kernen im Remstal",,"kernen-im-remstal",,"DE","71394","0","0","48.80627","9.32071","0","-1"
"128386","Kirchberg an der Murr",,"kirchberg-an-der-murr",,"DE","71737","0","0","48.94311","9.34074","0","-1"
"128387","Klingenmühlhöfle",,"klingenmuhlhofle",,"DE","73642","0","0","48.88419","9.62537","0","-1"
"128388","Korb",,"korb",,"DE","71404","0","0","48.84328","9.35963","0","-1"
"128389","Köshof",,"koshof",,"DE","73642","0","0","48.84437","9.60174","0","-1"
"128390","Leutenbach",,"leutenbach",,"DE","71397","0","0","48.88768","9.39257","0","-1"
"128391","Mittelfischbach",,"mittelfischbach",,"DE","71560","0","0","49.04395","9.49543","0","-1"
"128392","Murrhardt",,"murrhardt",,"DE","71540","0","0","48.98002","9.58150","0","-1"
"128393","Obersteinenberg",,"obersteinenberg",,"DE","73635","0","0","48.87222","9.56617","0","-1"
"128394","Ölmühle",,"olmuhle",,"DE","73553","0","0","48.83649","9.49833","0","-1"
"128395","Oppenweiler",,"oppenweiler",,"DE","71570","0","0","48.98568","9.46022","0","-1"
"128396","Pfahlbronner Mühle",,"pfahlbronner-muhle",,"DE","73655","0","0","48.82454","9.64010","0","-1"
"128397","Plüderhausen",,"pluderhausen",,"DE","73655","0","0","48.79492","9.60114","0","-1"
"128398","Remshalden",,"remshalden",,"DE","73630","0","0","48.81653","9.41890","0","-1"
"128399","Rudersberg",,"rudersberg",,"DE","73635","0","0","48.88486","9.52935","0","-1"
"128400","Rundsmühlhof",,"rundsmuhlhof",,"DE","71729","0","0","48.95016","9.30480","0","-1"
"128401","Schautenhof",,"schautenhof",,"DE","73642","0","0","48.84634","9.63982","0","-1"
"128402","Schenkhöfle",,"schenkhofle",,"DE","73655","0","0","48.83999","9.63545","0","-1"
"128403","Schillinghof",,"schillinghof",,"DE","73553","0","0","48.86430","9.70059","0","-1"
"128404","Schorndorf",,"schorndorf",,"DE","73614","0","0","48.80349","9.52598","0","-1"
"128405","Schwaikheim",,"schwaikheim",,"DE","71409","0","0","48.87732","9.34892","0","-1"
"128406","Spiegelberg",,"spiegelberg",,"DE","71579","0","0","49.03894","9.44669","0","-1"
"128407","Sulzbach an der Murr",,"sulzbach-an-der-murr",,"DE","71560","0","0","49.00486","9.50139","0","-1"
"128408","Unterfischbach",,"unterfischbach",,"DE","71560","0","0","47.83259","8.17543","0","-1"
"128409","Urbach",,"urbach",,"DE","73660","0","0","48.81826","9.57667","0","-1"
"128410","Voggenmühlhöfle",,"voggenmuhlhofle",,"DE","73553","0","0","48.90037","9.70097","0","-1"
"128411","Waiblingen",,"waiblingen",,"DE","71332","0","0","48.83203","9.31411","0","-1"
"128412","Warthof",,"warthof",,"DE","71579","0","0","49.02905","9.41046","0","-1"
"128413","Weinstadt",,"weinstadt",,"DE","71384","0","0","48.81106","9.37064","0","-1"
"128414","Weissach im Tal",,"weissach-im-tal",,"DE","71554","0","0","48.92968","9.47787","0","-1"
"128415","Wellingshof",,"wellingshof",,"DE","73614","0","0","48.83365","9.56177","0","-1"
"128416","Welzheim",,"welzheim",,"DE","73642","0","0","48.87679","9.63369","0","-1"
"128417","Winnenden",,"winnenden",,"DE","71364","0","0","48.87798","9.39705","0","-1"
"128418","Winterbach",,"winterbach",,"DE","73650","0","0","48.79972","9.47926","0","-1"
"128419","Appensee",,"appensee",,"DE","74597","0","0","49.06924","10.07479","0","-1"
"128420","Auhof",,"auhof",,"DE","74564","0","0","49.15791","10.07017","0","-1"
"128421","Belzhof",,"belzhof",,"DE","73494","0","0","49.04565","10.03994","0","-1"
"128422","Blaufelden",,"blaufelden",,"DE","74572","0","0","49.29629","9.97331","0","-1"
"128423","Braunsbach",,"braunsbach",,"DE","74542","0","0","49.19851","9.79195","0","-1"
"128424","Bühlertann",,"buhlertann",,"DE","74424","0","0","49.04116","9.90883","0","-1"
"128425","Bühlerzell",,"buhlerzell",,"DE","74426","0","0","49.00232","9.91845","0","-1"
"128426","Bühlerzimmern",,"buhlerzimmern",,"DE","74523","0","0","49.15164","9.79551","0","-1"
"128427","Burgbretzingen",,"burgbretzingen",,"DE","74523","0","0","49.09076","9.76928","0","-1"
"128428","Crailsheim",,"crailsheim",,"DE","74564","0","0","49.13436","10.07197","0","-1"
"128429","Eckarrot",,"eckarrot",,"DE","74597","0","0","49.05333","10.06229","0","-1"
"128430","Einkorn",,"einkorn",,"DE","74523","0","0","49.10609","9.74445","0","-1"
"128431","Fichtenau",,"fichtenau",,"DE","74579","0","0","49.06841","10.21327","0","-1"
"128432","Fichtenberg",,"fichtenberg",,"DE","74427","0","0","48.98601","9.71234","0","-1"
"128433","Fleckenbacher Sägmühle",,"fleckenbacher-sagmuhle",,"DE","73494","0","0","49.00997","10.03667","0","-1"
"128434","Frankenhardt",,"frankenhardt",,"DE","74586","0","0","49.08161","9.97759","0","-1"
"128435","Gaildorf",,"gaildorf",,"DE","74405","0","0","49.00042","9.76904","0","-1"
"128436","Gauchshausen",,"gauchshausen",,"DE","73494","0","0","49.04998","10.04282","0","-1"
"128437","Gerabronn",,"gerabronn",,"DE","74582","0","0","49.24943","9.92050","0","-1"
"128438","Grunbachsägmühle",,"grunbachsagmuhle",,"DE","73489","0","0","49.04470","10.05779","0","-1"
"128439","Heldenmühle",,"heldenmuhle",,"DE","74564","0","0","49.15341","10.06561","0","-1"
"128440","Henkensägmühle",,"henkensagmuhle",,"DE","73489","0","0","49.04921","10.05851","0","-1"
"128441","Hornberger Reute",,"hornberger-reute",,"DE","71540","0","0","48.96253","9.66455","0","-1"
"128442","Horschhof",,"horschhof",,"DE","74585","0","0","48.95306","9.55304","0","-1"
"128443","Ilshofen",,"ilshofen",,"DE","74532","0","0","49.16969","9.92059","0","-1"
"128444","Kirchberg an der Jagst",,"kirchberg-an-der-jagst",,"DE","74592","0","0","49.20245","9.98188","0","-1"
"128445","Kreßberg",,"kreßberg",,"DE","74594","0","0","49.12859","10.18423","0","-1"
"128446","Landturm",,"landturm",,"DE","74532","0","0","49.06841","9.19703","0","-1"
"128447","Langenburg",,"langenburg",,"DE","74595","0","0","49.25349","9.84983","0","-1"
"128448","Mainhardt",,"mainhardt",,"DE","74535","0","0","49.07582","9.55683","0","-1"
"128449","Michelbach an der Bilz",,"michelbach-an-der-bilz",,"DE","74544","0","0","49.06963","9.76252","0","-1"
"128450","Michelfeld",,"michelfeld",,"DE","74545","0","0","49.09700","9.67858","0","-1"
"128451","Mittelmühle",,"mittelmuhle",,"DE","74597","0","0","49.06944","10.11584","0","-1"
"128452","Oberrot",,"oberrot",,"DE","74420","0","0","49.01440","9.66348","0","-1"
"128453","Obersontheim",,"obersontheim",,"DE","74423","0","0","49.05658","9.90119","0","-1"
"128454","Ölmühle",,"olmuhle",,"DE","73489","0","0","48.96332","10.10105","0","-1"
"128455","Reifenhof",,"reifenhof",,"DE","73489","0","0","49.04638","10.07024","0","-1"
"128456","Reifensägmühle",,"reifensagmuhle",,"DE","73489","0","0","49.04752","10.05724","0","-1"
"128457","Rosengarten",,"rosengarten",,"DE","74538","0","0","49.05226","9.73763","0","-1"
"128458","Rot am See",,"rot-am-see",,"DE","74585","0","0","49.24931","10.02549","0","-1"
"128459","Satteldorf",,"satteldorf",,"DE","74589","0","0","49.17170","10.07663","0","-1"
"128460","Scherbenmühle",,"scherbenmuhle",,"DE","74523","0","0","49.05508","9.60764","0","-1"
"128461","Schrozberg",,"schrozberg",,"DE","74575","0","0","49.34519","9.98084","0","-1"
"128462","Schummhof",,"schummhof",,"DE","74564","0","0","49.15364","10.07396","0","-1"
"128463","Schwäbisch Hall",,"schwabisch-hall",,"DE","74523","0","0","49.11098","9.74079","0","-1"
"128464","Sperrhof",,"sperrhof",,"DE","73489","0","0","49.04753","10.07493","0","-1"
"128465","Stimpfach",,"stimpfach",,"DE","74597","0","0","49.06151","10.09263","0","-1"
"128466","Sulzbach-Laufen",,"sulzbach-laufen",,"DE","74429","0","0","48.96545","9.84749","0","-1"
"128467","Traubenmühle",,"traubenmuhle",,"DE","74523","0","0","49.05596","9.59861","0","-1"
"128468","Untermünkheim",,"untermunkheim",,"DE","74547","0","0","49.15313","9.73309","0","-1"
"128469","Vellberg",,"vellberg",,"DE","74541","0","0","49.08649","9.88091","0","-1"
"128470","Wallhausen",,"wallhausen",,"DE","74599","0","0","49.20936","10.06504","0","-1"
"128471","Wolpertshausen",,"wolpertshausen",,"DE","74549","0","0","49.16718","9.84484","0","-1"
"128472","Stuttgart","Stuttgart","stuttgart","stuttgart","DE","70173","0","0","48.77713","9.18071","591528","-1"
"128473","Allmendingen",,"allmendingen",,"DE","89604","0","0","48.33070","9.72421","0","-1"
"128474","Altheim",,"altheim",,"DE","89605","0","0","48.32762","9.77001","0","-1"
"128475","Altheim (Alb)",,"altheim-(alb)",,"DE","89174","0","0","48.58171","10.02501","0","-1"
"128476","Amstetten",,"amstetten",,"DE","73340","0","0","48.58037","9.87393","0","-1"
"128477","Asselfingen",,"asselfingen",,"DE","89176","0","0","48.52994","10.19159","0","-1"
"128478","Ballendorf",,"ballendorf",,"DE","89177","0","0","48.55399","10.07676","0","-1"
"128479","Balzheim",,"balzheim",,"DE","88481","0","0","48.16232","10.07792","0","-1"
"128480","Beimerstetten",,"beimerstetten",,"DE","89179","0","0","48.48271","9.98578","0","-1"
"128481","Berghülen",,"berghulen",,"DE","89180","0","0","48.46408","9.76067","0","-1"
"128482","Bernstadt",,"bernstadt",,"DE","89182","0","0","48.49955","10.02582","0","-1"
"128483","Blaubeuren",,"blaubeuren",,"DE","89143","0","0","48.41204","9.78442","0","-1"
"128484","Blaustein",,"blaustein",,"DE","89134","0","0","48.41584","9.92112","0","-1"
"128485","Börslingen",,"borslingen",,"DE","89177","0","0","48.53905","10.06290","0","-1"
"128486","Breitingen",,"breitingen",,"DE","89183","0","0","48.51737","9.99241","0","-1"
"128487","Brühlhof",,"bruhlhof",,"DE","89611","0","0","48.19615","9.82881","0","-1"
"128488","Dietenheim",,"dietenheim",,"DE","89165","0","0","48.21127","10.07002","0","-1"
"128489","Dornstadt",,"dornstadt",,"DE","89160","0","0","48.46689","9.94405","0","-1"
"128490","Ehingen (Donau)",,"ehingen-(donau)",,"DE","89584","0","0","48.28207","9.72719","0","-1"
"128491","Emeringen",,"emeringen",,"DE","88499","0","0","48.23401","9.51767","0","-1"
"128492","Emerkingen",,"emerkingen",,"DE","89607","0","0","48.21197","9.65613","0","-1"
"128493","Erbach",,"erbach",,"DE","89155","0","0","48.33012","9.85312","0","-1"
"128494","Griesingen",,"griesingen",,"DE","89608","0","0","48.26664","9.78173","0","-1"
"128495","Grundsheim",,"grundsheim",,"DE","89613","0","0","48.17706","9.66779","0","-1"
"128496","Halbertshof",,"halbertshof",,"DE","89165","0","0","48.19549","10.07359","0","-1"
"128497","Hausen am Bussen",,"hausen-am-bussen",,"DE","89597","0","0","48.21228","9.62566","0","-1"
"128498","Heroldstatt",,"heroldstatt",,"DE","72535","0","0","48.44777","9.67479","0","-1"
"128499","Hinterer Hessenhof",,"hinterer-hessenhof",,"DE","89143","0","0","48.43814","9.77337","0","-1"
"128500","Holzkirch",,"holzkirch",,"DE","89183","0","0","48.53153","9.99449","0","-1"
"128501","Hüttisheim",,"huttisheim",,"DE","89185","0","0","48.28053","9.94186","0","-1"
"128502","Illerkirchberg",,"illerkirchberg",,"DE","89171","0","0","48.32032","10.01029","0","-1"
"128503","Illerrieden",,"illerrieden",,"DE","89186","0","0","48.27089","10.04729","0","-1"
"128504","Laichingen",,"laichingen",,"DE","89150","0","0","48.48946","9.68618","0","-1"
"128505","Langenau",,"langenau",,"DE","89129","0","0","48.49696","10.11956","0","-1"
"128506","Lauterach",,"lauterach",,"DE","89584","0","0","48.25607","9.58030","0","-1"
"128507","Lonsee",,"lonsee",,"DE","89173","0","0","48.54573","9.91857","0","-1"
"128508","Merklingen",,"merklingen",,"DE","89188","0","0","48.51147","9.75506","0","-1"
"128509","Munderkingen",,"munderkingen",,"DE","89597","0","0","48.23579","9.64390","0","-1"
"128510","Neenstetten",,"neenstetten",,"DE","89189","0","0","48.54657","10.01969","0","-1"
"128511","Nellingen",,"nellingen",,"DE","89191","0","0","48.54117","9.79176","0","-1"
"128512","Nerenstetten",,"nerenstetten",,"DE","89129","0","0","48.53003","10.09926","0","-1"
"128513","Oberdischingen",,"oberdischingen",,"DE","89610","0","0","48.30324","9.82895","0","-1"
"128514","Obermarchtal",,"obermarchtal",,"DE","89611","0","0","48.23280","9.57228","0","-1"
"128515","Oberstadion",,"oberstadion",,"DE","89613","0","0","48.18678","9.69128","0","-1"
"128516","Öllingen",,"ollingen",,"DE","89129","0","0","48.52918","10.14621","0","-1"
"128517","Öpfingen",,"opfingen",,"DE","89614","0","0","48.28642","9.80358","0","-1"
"128518","Rammingen",,"rammingen",,"DE","89192","0","0","48.51760","10.17246","0","-1"
"128519","Rechtenstein",,"rechtenstein",,"DE","89611","0","0","48.24097","9.54472","0","-1"
"128520","Rottenacker",,"rottenacker",,"DE","89616","0","0","48.23199","9.68321","0","-1"
"128521","Schelklingen",,"schelklingen",,"DE","89601","0","0","48.37696","9.73244","0","-1"
"128522","Schnürpflingen",,"schnurpflingen",,"DE","89194","0","0","48.27236","9.98879","0","-1"
"128523","Setzingen",,"setzingen",,"DE","89129","0","0","48.53821","10.13089","0","-1"
"128524","Staig",,"staig",,"DE","89195","0","0","48.29903","9.99119","0","-1"
"128525","Untermarchtal",,"untermarchtal",,"DE","89617","0","0","48.23937","9.60986","0","-1"
"128526","Unterstadion",,"unterstadion",,"DE","89619","0","0","48.20271","9.68778","0","-1"
"128527","Unterwachingen",,"unterwachingen",,"DE","89597","0","0","48.20167","9.64314","0","-1"
"128528","Weidenstetten",,"weidenstetten",,"DE","89197","0","0","48.55235","9.99736","0","-1"
"128529","Westerheim",,"westerheim",,"DE","72589","0","0","48.51494","9.62422","0","-1"
"128530","Westerstetten",,"westerstetten",,"DE","89198","0","0","48.51936","9.95484","0","-1"
"128531","Wettingen",,"wettingen",,"DE","89129","0","0","48.51884","10.11896","0","-1"
"128532","Achstetten",,"achstetten",,"DE","88480","0","0","48.25989","9.89779","0","-1"
"128533","Alleshausen",,"alleshausen",,"DE","88422","0","0","48.10256","9.62130","0","-1"
"128534","Allmannsweiler",,"allmannsweiler",,"DE","88348","0","0","48.02833","9.59342","0","-1"
"128535","Altheim",,"altheim",,"DE","88499","0","0","48.14567","9.44755","0","-1"
"128536","Attenweiler",,"attenweiler",,"DE","88448","0","0","48.13574","9.69815","0","-1"
"128537","Bad Buchau",,"bad-buchau",,"DE","88422","0","0","48.06464","9.61090","0","-1"
"128538","Bad Schussenried",,"bad-schussenried",,"DE","88427","0","0","48.00484","9.65972","0","-1"
"128539","Bahnstock",,"bahnstock",,"DE","88400","0","0","48.08473","9.68177","0","-1"
"128540","Berkheim",,"berkheim",,"DE","88450","0","0","48.04180","10.08250","0","-1"
"128541","Betzenweiler",,"betzenweiler",,"DE","88422","0","0","48.11781","9.57459","0","-1"
"128542","Biberach an der Riß",,"biberach-an-der-riß",,"DE","88400","0","0","48.09620","9.78975","0","-1"
"128543","Binnrot",,"binnrot",,"DE","88450","0","0","48.06274","10.05374","0","-1"
"128544","Birkhof",,"birkhof",,"DE","88400","0","0","48.06810","9.70409","0","-1"
"128545","Burgrieden",,"burgrieden",,"DE","88483","0","0","48.23832","9.93431","0","-1"
"128546","Dettingen an der Iller",,"dettingen-an-der-iller",,"DE","88451","0","0","48.10937","10.11173","0","-1"
"128547","Dürach",,"durach",,"DE","89165","0","0","48.19454","10.05571","0","-1"
"128548","Dürmentingen",,"durmentingen",,"DE","88525","0","0","48.11421","9.53499","0","-1"
"128549","Dürnau",,"durnau",,"DE","88422","0","0","48.06072","9.55448","0","-1"
"128550","Eberhardzell",,"eberhardzell",,"DE","88436","0","0","48.00051","9.82443","0","-1"
"128551","Emishalden",,"emishalden",,"DE","88430","0","0","47.99335","9.98669","0","-1"
"128552","Erlenmoos",,"erlenmoos",,"DE","88416","0","0","48.06561","9.97528","0","-1"
"128553","Erolzheim",,"erolzheim",,"DE","88453","0","0","48.08843","10.07405","0","-1"
"128554","Ertingen",,"ertingen",,"DE","88521","0","0","48.09742","9.46242","0","-1"
"128555","Gutenzell-Hürbel",,"gutenzell-hurbel",,"DE","88484","0","0","48.12125","9.96029","0","-1"
"128556","Hochdorf",,"hochdorf",,"DE","88454","0","0","48.02526","9.78686","0","-1"
"128557","Ingoldingen",,"ingoldingen",,"DE","88456","0","0","48.02558","9.74194","0","-1"
"128558","Kanzach",,"kanzach",,"DE","88422","0","0","48.07676","9.55838","0","-1"
"128559","Kirchberg an der Iller",,"kirchberg-an-der-iller",,"DE","88486","0","0","48.13387","10.08187","0","-1"
"128560","Kirchdorf an der Iller",,"kirchdorf-an-der-iller",,"DE","88457","0","0","48.07753","10.12536","0","-1"
"128561","Langenenslingen",,"langenenslingen",,"DE","88515","0","0","48.14888","9.37655","0","-1"
"128562","Laupheim",,"laupheim",,"DE","88471","0","0","48.23581","9.88178","0","-1"
"128563","Maselheim",,"maselheim",,"DE","88437","0","0","48.13428","9.88414","0","-1"
"128564","Mietingen",,"mietingen",,"DE","88487","0","0","48.18270","9.90096","0","-1"
"128565","Mittelbiberach",,"mittelbiberach",,"DE","88441","0","0","48.08726","9.74741","0","-1"
"128566","Moosburg",,"moosburg",,"DE","88422","0","0","48.08958","9.59725","0","-1"
"128567","Oberführbuch",,"oberfuhrbuch",,"DE","89165","0","0","48.19148","10.05884","0","-1"
"128568","Ochsenhausen",,"ochsenhausen",,"DE","88416","0","0","48.07206","9.95173","0","-1"
"128569","Oggelshausen",,"oggelshausen",,"DE","88422","0","0","48.07017","9.64715","0","-1"
"128570","Riedlingen",,"riedlingen",,"DE","88499","0","0","48.15419","9.47602","0","-1"
"128571","Rot an der Rot",,"rot-an-der-rot",,"DE","88430","0","0","48.01373","10.03067","0","-1"
"128572","Rudeshof",,"rudeshof",,"DE","88459","0","0","48.02492","10.11414","0","-1"
"128573","Schemmerhofen",,"schemmerhofen",,"DE","88433","0","0","48.17340","9.79999","0","-1"
"128574","Scholterhaus",,"scholterhaus",,"DE","88400","0","0","48.10544","9.78658","0","-1"
"128575","Schwendi",,"schwendi",,"DE","88477","0","0","48.17483","9.97585","0","-1"
"128576","Seekirch",,"seekirch",,"DE","88422","0","0","48.10633","9.64130","0","-1"
"128577","Steinhausen an der Rottum",,"steinhausen-an-der-rottum",,"DE","88416","0","0","48.03396","9.92363","0","-1"
"128578","Tannheim",,"tannheim",,"DE","88459","0","0","47.99908","10.08127","0","-1"
"128579","Tiefenbach",,"tiefenbach",,"DE","88422","0","0","48.08840","9.65248","0","-1"
"128580","Ummendorf",,"ummendorf",,"DE","88444","0","0","48.06187","9.83099","0","-1"
"128581","Unlingen",,"unlingen",,"DE","88527","0","0","48.16747","9.52202","0","-1"
"128582","Unterführbuch",,"unterfuhrbuch",,"DE","89165","0","0","48.19016","10.06055","0","-1"
"128583","Uttenweiler",,"uttenweiler",,"DE","88524","0","0","48.14816","9.61164","0","-1"
"128584","Venusberg",,"venusberg",,"DE","88436","0","0","47.99622","9.78375","0","-1"
"128585","Wain",,"wain",,"DE","88489","0","0","48.18832","10.02074","0","-1"
"128586","Waldenhofen",,"waldenhofen",,"DE","88453","0","0","48.07272","10.05435","0","-1"
"128587","Warthausen",,"warthausen",,"DE","88447","0","0","48.12886","9.79790","0","-1"
"128588","Wiesbauer",,"wiesbauer",,"DE","88459","0","0","48.33918","8.02738","0","-1"
"128589","Winkel",,"winkel",,"DE","88454","0","0","48.83374","8.31293","0","-1"
"128590","Bermatingen",,"bermatingen",,"DE","88697","0","0","47.73055","9.34963","0","-1"
"128591","Daisendorf",,"daisendorf",,"DE","88718","0","0","47.71171","9.26620","0","-1"
"128592","Deggenhausertal",,"deggenhausertal",,"DE","88693","0","0","47.78159","9.39058","0","-1"
"128593","Eriskirch",,"eriskirch",,"DE","88097","0","0","47.62901","9.53057","0","-1"
"128594","Frickingen",,"frickingen",,"DE","88699","0","0","47.81234","9.27236","0","-1"
"128595","Friedrichshafen",,"friedrichshafen",,"DE","88045","0","0","47.67579","9.44113","0","-1"
"128596","Hagnau am Bodensee",,"hagnau-am-bodensee",,"DE","88709","0","0","47.67631","9.32005","0","-1"
"128597","Heiligenberg",,"heiligenberg",,"DE","88633","0","0","47.82067","9.31245","0","-1"
"128598","Immenstaad am Bodensee",,"immenstaad-am-bodensee",,"DE","88090","0","0","47.66548","9.36408","0","-1"
"128599","Kressbronn am Bodensee",,"kressbronn-am-bodensee",,"DE","88079","0","0","47.59500","9.60071","0","-1"
"128600","Langenargen",,"langenargen",,"DE","88085","0","0","47.59924","9.54348","0","-1"
"128601","Markdorf",,"markdorf",,"DE","88677","0","0","47.72025","9.38907","0","-1"
"128602","Meckenbeuren",,"meckenbeuren",,"DE","88074","0","0","47.70073","9.56203","0","-1"
"128603","Meersburg",,"meersburg",,"DE","88709","0","0","47.69426","9.26826","0","-1"
"128604","Neukirch",,"neukirch",,"DE","88099","0","0","47.65804","9.70306","0","-1"
"128605","Oberteuringen",,"oberteuringen",,"DE","88094","0","0","47.72556","9.47179","0","-1"
"128606","Owingen",,"owingen",,"DE","88696","0","0","47.81075","9.17553","0","-1"
"128607","Reichen",,"reichen",,"DE","88079","0","0","47.63521","9.60781","0","-1"
"128608","Salem",,"salem",,"DE","88682","0","0","47.78144","9.29420","0","-1"
"128609","Sipplingen",,"sipplingen",,"DE","78354","0","0","47.79501","9.09734","0","-1"
"128610","Stetten",,"stetten",,"DE","88719","0","0","47.69242","9.29965","0","-1"
"128611","Tettnang",,"tettnang",,"DE","88069","0","0","47.67055","9.58848","0","-1"
"128612","Überlingen",,"uberlingen",,"DE","88662","0","0","47.76351","9.16928","0","-1"
"128613","Uhldingen-Mühlhofen",,"uhldingen-muhlhofen",,"DE","88690","0","0","47.72912","9.24067","0","-1"
"128614","Wiesach",,"wiesach",,"DE","88079","0","0","47.63586","9.61535","0","-1"
"128615","Achberg",,"achberg",,"DE","88147","0","0","47.61783","9.71536","0","-1"
"128616","Aichstetten",,"aichstetten",,"DE","88317","0","0","47.89289","10.08091","0","-1"
"128617","Aitrach",,"aitrach",,"DE","88319","0","0","47.93933","10.08967","0","-1"
"128618","Altshausen",,"altshausen",,"DE","88361","0","0","47.93448","9.53831","0","-1"
"128619","Amtzell",,"amtzell",,"DE","88279","0","0","47.70642","9.74783","0","-1"
"128620","Argenbühl",,"argenbuhl",,"DE","88260","0","0","47.68815","9.95942","0","-1"
"128621","Aulendorf",,"aulendorf",,"DE","88326","0","0","47.95335","9.64176","0","-1"
"128622","Bad Waldsee",,"bad-waldsee",,"DE","88339","0","0","47.92140","9.75200","0","-1"
"128623","Bad Wurzach",,"bad-wurzach",,"DE","88410","0","0","47.90906","9.89916","0","-1"
"128624","Baienfurt",,"baienfurt",,"DE","88255","0","0","47.82827","9.65066","0","-1"
"128625","Baindt",,"baindt",,"DE","88255","0","0","47.84475","9.66471","0","-1"
"128626","Berg",,"berg",,"DE","88276","0","0","47.81493","9.59457","0","-1"
"128627","Bergatreute",,"bergatreute",,"DE","88368","0","0","47.84995","9.74739","0","-1"
"128628","Bodnegg",,"bodnegg",,"DE","88285","0","0","47.71022","9.68662","0","-1"
"128629","Boms",,"boms",,"DE","88361","0","0","47.96865","9.50906","0","-1"
"128630","Ebenweiler",,"ebenweiler",,"DE","88370","0","0","47.90160","9.51300","0","-1"
"128631","Ebersbach-Musbach",,"ebersbach-musbach",,"DE","88371","0","0","47.97620","9.57728","0","-1"
"128632","Eichstegen",,"eichstegen",,"DE","88361","0","0","47.93819","9.49606","0","-1"
"128633","Fleischwangen",,"fleischwangen",,"DE","88373","0","0","47.87894","9.47881","0","-1"
"128634","Fronreute",,"fronreute",,"DE","88273","0","0","47.86358","9.51842","0","-1"
"128635","Grünkraut",,"grunkraut",,"DE","88287","0","0","47.74214","9.65360","0","-1"
"128636","Guggenhausen",,"guggenhausen",,"DE","88379","0","0","47.89290","9.45584","0","-1"
"128637","Horgenzell",,"horgenzell",,"DE","88263","0","0","47.80593","9.49994","0","-1"
"128638","Hoßkirch",,"hoßkirch",,"DE","88374","0","0","47.94006","9.44248","0","-1"
"128639","Isny im Allgäu",,"isny-im-allgau",,"DE","88316","0","0","47.69217","10.03949","0","-1"
"128640","Kißlegg",,"kißlegg",,"DE","88353","0","0","47.78792","9.88394","0","-1"
"128641","Königseggwald",,"konigseggwald",,"DE","88376","0","0","47.92818","9.41938","0","-1"
"128642","Leutkirch im Allgäu",,"leutkirch-im-allgau",,"DE","88299","0","0","47.82580","10.02203","0","-1"
"128643","Muttenhaus",,"muttenhaus",,"DE","88373","0","0","47.88287","9.49444","0","-1"
"128644","Ravensburg",,"ravensburg",,"DE","88212","0","0","47.77567","9.62186","0","-1"
"128645","Riedhausen",,"riedhausen",,"DE","88377","0","0","47.90697","9.42978","0","-1"
